indicateur_id,nom_indicateur,nom_origine,theme,definition,unite,source,annee,statut,table_pg,mode_stockage,colonne_valeur,filtre_indicateur,colonne_territoire,libelle_court,secteur
62,État matrimonial des 15 ans et plus (%) - Divorcé.e,État matrimonial des 15 ans et plus (%) - Divorcé.e,demography,État matrimonial des 15 ans et plus (%) - Divorcé.e. Thème : demography. [Traçabilité : vérifié : 441/441 valeurs concordantes avec la source HCP.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_rgph2024_population_demogra,long,valeur,État matrimonial des 15 ans et plus (%) - Divorcé.e,territoire_id,État matrimonial des 15 ans et plus — Divorcé.e,Démographie
63,État matrimonial des 15 ans et plus (%) - Marié.e,État matrimonial des 15 ans et plus (%) - Marié.e,demography,État matrimonial des 15 ans et plus (%) - Marié.e. Thème : demography. [Traçabilité : vérifié : 441/441 valeurs concordantes avec la source HCP.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_rgph2024_population_demogra,long,valeur,État matrimonial des 15 ans et plus (%) - Marié.e,territoire_id,État matrimonial des 15 ans et plus — Marié.e,Démographie
64,État matrimonial des 15 ans et plus (%) - Veuf.ve,État matrimonial des 15 ans et plus (%) - Veuf.ve,demography,État matrimonial des 15 ans et plus (%) - Veuf.ve. Thème : demography. [Traçabilité : vérifié : 441/441 valeurs concordantes avec la source HCP.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_rgph2024_population_demogra,long,valeur,État matrimonial des 15 ans et plus (%) - Veuf.ve,territoire_id,État matrimonial des 15 ans et plus — Veuf.ve,Démographie
65,menages_2014,menages_2014,demography,menages_2014. Thème : demography. [Traçabilité : source RGPH 2024 (populations légales 2014 et 2024).],nombre,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_1,long,valeur,menages_2014,territoire_id,Ménages (2014),Démographie
66,menages_2024,menages_2024,demography,menages_2024. Thème : demography. [Traçabilité : source RGPH 2024 (populations légales 2014 et 2024).],nombre,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_1,long,valeur,menages_2024,territoire_id,Ménages (2024),Démographie
67,population_legale_2014,population_legale_2014,demography,population_legale_2014. Thème : demography. [Traçabilité : source RGPH 2024 (populations légales 2014 et 2024).],hab,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_1,long,valeur,population_legale_2014,territoire_id,Population légale (2014),Démographie
68,population_legale_2024,population_legale_2024,demography,population_legale_2024. Thème : demography. [Traçabilité : source RGPH 2024 (populations légales 2014 et 2024).],hab,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_1,long,valeur,population_legale_2024,territoire_id,Population légale (2024),Démographie
69,taux_accroissement_menages_pct,taux_accroissement_menages_pct,demography,taux_accroissement_menages_pct. Thème : demography. [Traçabilité : source RGPH 2024 (populations légales 2014 et 2024).],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_1,long,valeur,taux_accroissement_menages_pct,territoire_id,Taux d'accroissement annuel des ménages,Démographie
70,taux_accroissement_pop_pct,taux_accroissement_pop_pct,demography,taux_accroissement_pop_pct. Thème : demography. [Traçabilité : source RGPH 2024 (populations légales 2014 et 2024).],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_1,long,valeur,taux_accroissement_pop_pct,territoire_id,Taux d'accroissement annuel de la population,Démographie
71,Population legale 2025 urba — menages,menages,demography,"Population legale 2025 urba — menages. Thème : demography. [Traçabilité : vérifié : Ensemble = Urbain + Rural, concordant avec 2 sources HCP.]",ménages,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_legale_2025_urba,long,valeur,menages,territoire_id,Ménages (2025),Démographie
72,Population legale 2025 urba,population,demography,"Population legale 2025 urba. Thème : demography. [Traçabilité : vérifié : Ensemble = Urbain + Rural, concordant avec 2 sources HCP.]",hab,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_legale_2025_urba,long,valeur,population,territoire_id,Population legale 2025 urba,Démographie
73,distance_centre_sante_km,distance_centre_sante_km,demography,distance_centre_sante_km. Thème : demography. [Traçabilité : source RGPH 2024.],km,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,distance_centre_sante_km,territoire_id,distance_centre_sante_km,non cartographiable
74,distance_college_km,distance_college_km,demography,distance_college_km. Thème : demography. [Traçabilité : source RGPH 2024.],km,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,distance_college_km,territoire_id,distance_college_km,non cartographiable
75,distance_ecole_primaire_km,distance_ecole_primaire_km,demography,distance_ecole_primaire_km. Thème : demography. [Traçabilité : source RGPH 2024.],km,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,distance_ecole_primaire_km,territoire_id,distance_ecole_primaire_km,non cartographiable
76,distance_lycee_km,distance_lycee_km,demography,distance_lycee_km. Thème : demography. [Traçabilité : source RGPH 2024.],km,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,distance_lycee_km,territoire_id,distance_lycee_km,non cartographiable
77,distance_route_carrossable_km,distance_route_carrossable_km,demography,distance_route_carrossable_km. Thème : demography. [Traçabilité : source RGPH 2024.],km,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,distance_route_carrossable_km,territoire_id,distance_route_carrossable_km,non cartographiable
78,distance_route_goudronnee_km,distance_route_goudronnee_km,demography,distance_route_goudronnee_km. Thème : demography. [Traçabilité : source RGPH 2024.],km,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,distance_route_goudronnee_km,territoire_id,distance_route_goudronnee_km,non cartographiable
79,nombre_menages,nombre_menages,demography,nombre_menages. Thème : demography. [Traçabilité : source RGPH 2024.],nombre,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,nombre_menages,territoire_id,nombre_menages,non cartographiable
80,pct_15_59ans,pct_15_59ans,demography,pct_15_59ans. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_15_59ans,territoire_id,pct_15_59ans,non cartographiable
81,pct_60ans_plus,pct_60ans_plus,demography,pct_60ans_plus. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_60ans_plus,territoire_id,pct_60ans_plus,non cartographiable
82,pct_celibataire,pct_celibataire,demography,pct_celibataire. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_celibataire,territoire_id,pct_celibataire,non cartographiable
83,Population rural — pct_divorce,pct_divorce,demography,Population rural — pct_divorce. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_divorce,territoire_id,pct_divorce,non cartographiable
84,pct_enregistrement_etat_civil,pct_enregistrement_etat_civil,demography,pct_enregistrement_etat_civil. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_enregistrement_etat_civil,territoire_id,pct_enregistrement_etat_civil,non cartographiable
85,pct_logement_appartement,pct_logement_appartement,demography,pct_logement_appartement. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_logement_appartement,territoire_id,pct_logement_appartement,non cartographiable
86,pct_logement_autre,pct_logement_autre,demography,pct_logement_autre. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_logement_autre,territoire_id,pct_logement_autre,non cartographiable
87,pct_logement_dur_rural,pct_logement_dur_rural,demography,pct_logement_dur_rural. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_logement_dur_rural,territoire_id,pct_logement_dur_rural,non cartographiable
88,pct_logement_maison_marocaine_moderne,pct_logement_maison_marocaine_moderne,demography,pct_logement_maison_marocaine_moderne. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_logement_maison_marocaine_moderne,territoire_id,pct_logement_maison_marocaine_moderne,non cartographiable
89,pct_logement_maison_marocaine_traditionnelle,pct_logement_maison_marocaine_traditionnelle,demography,pct_logement_maison_marocaine_traditionnelle. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_logement_maison_marocaine_traditionnelle,territoire_id,pct_logement_maison_marocaine_traditionnelle,non cartographiable
90,pct_logement_pise_rural,pct_logement_pise_rural,demography,pct_logement_pise_rural. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_logement_pise_rural,territoire_id,pct_logement_pise_rural,non cartographiable
91,pct_logement_sommaire_bidonville,pct_logement_sommaire_bidonville,demography,pct_logement_sommaire_bidonville. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_logement_sommaire_bidonville,territoire_id,pct_logement_sommaire_bidonville,non cartographiable
92,pct_logement_villa,pct_logement_villa,demography,pct_logement_villa. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_logement_villa,territoire_id,pct_logement_villa,non cartographiable
93,Population rural — pct_marie,pct_marie,demography,Population rural — pct_marie. Thème : demography. [Traçabilité : source RGPH 2024.],%,RGPH 2024 — Recensement Général de la Population et de l'Habitat (HCP). https://resultats2024.rgphapps.ma/,2024,actif,demography_demography_population_population_rural,long,valeur,pct_marie,territoire_id,pct_marie,non cartographiable
